Hashtag,Title,Publication Date,Link,processed_timestamp,production_url,data_source
#HumanRightsBD,🇺🇸 US Urges Bangladesh to Uphold Freedoms in ISKCON Case 🇧🇩 | Press Xpress,2024-12-23,https://www.youtube.com/watch?v=ZIL01uHaPzU,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Challenges to Human Rights Defenders in Bangladesh,2024-06-21,https://www.youtube.com/watch?v=Ktv35qsVs-4,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Bangladesh War on Drugs: Human rights groups criticise killings, arrests",2018-06-23,https://www.youtube.com/watch?v=WcGEOYc8C_Y,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,US Senate Hearing for Human Rights in Bangladesh 03,2013-06-24,https://www.youtube.com/watch?v=5QRbb-bLsqI,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Human Rights as a Diplomatic Measure | BoBC 2023,2024-06-21,https://www.youtube.com/watch?v=3TLDFa54z9o,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,EAM Jaishankar Voices Concern Over Attacks on Bangladesh Minorities,2024-12-23,https://www.youtube.com/watch?v=tkc4WasFYcs,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Nearly 650 People Killed In Recent Spate Of Violence In Bangladesh: UN Report,2024-08-25,https://www.youtube.com/watch?v=16bPXow7UIs,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,HRC57 Bangladesh Right to Information,2024-10-24,https://www.youtube.com/watch?v=VaIMohfBzlI,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Where are the voices of humanity today? Where are the lectures on human rights? #Bangladesh #News,2025-03-23,https://www.youtube.com/watch?v=n1X2j94Fb7w,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Indigenous Rights in South Asia: Current Struggles in Bangladesh, India, and Nepal",2025-04-22,https://www.youtube.com/watch?v=6jdzVfGgxi4,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Climate change and human rights - NHRI of Bangladesh case,2024-06-21,https://www.youtube.com/watch?v=L5khwyq5khE,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Global Human Rights Defence Highlight Atrocities Against Hindus In Pak, Bangladesh",2025-03-23,https://www.youtube.com/watch?v=PjNneUwJY7g,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Rights & Wrongs: Shipbreaking Updated: The Most Dangerous Job in the World,2025-04-22,https://www.youtube.com/watch?v=ssuLAdIdgQU,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,US Senate Hearing for Human Rights in Bangladesh 04,2013-06-24,https://www.youtube.com/watch?v=oNyIXtCtJBc,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,US Senate Hearing for Human Rights in Bangladesh 02,2013-06-24,https://www.youtube.com/watch?v=v79PdACr7Pg,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladeshi Group Odhikar Wins Taiwan's Asia Democracy and Human Rights Award｜TaiwanPlus News,2024-12-23,https://www.youtube.com/watch?v=vtYdJZiUi60,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"In Bangladesh, families of missing persons demand justice • FRANCE 24 English",2024-06-21,https://www.youtube.com/watch?v=vGIzEsMjQh4,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,The US impose extensive human rights-related sanctions on Bangladesh's paramilitary force RAB | WION,2022-06-22,https://www.youtube.com/watch?v=DHaTqGPgtTU,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladesh: Md. Yunus Calls For Accountability Over Human Rights Violations | World DNA,2024-11-23,https://www.youtube.com/watch?v=MhVeFZz-O4k,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,যেসব হয়রানির প্রতিকার পাবেন জাতীয় মানবাধিকার কমিশনে | National Human Rights Commission | News,2024-06-21,https://www.youtube.com/watch?v=O_94ldiUGzc,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Rohingya forcibly removed as rights groups condemn India for deporting refugees,2025-05-22,https://www.youtube.com/watch?v=6NNky0yvK14,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Former PM Sheikh Hasina Faces Arrest Warrant for Human Rights Violations,2024-10-24,https://www.youtube.com/watch?v=p3og-hTEKFU,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,“Blatant violation of human rights” says Abhishek Banerjee on Chinmoy Das’s bail plea rejection,2025-01-22,https://www.youtube.com/watch?v=MrKslrBdWL8,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,HRC57 Recap: Support the fight for justice and human rights in Bangladesh,2024-10-24,https://www.youtube.com/watch?v=UepnirDuo7U,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Anti-Sheikh Hasina rhetoric in Bangladesh, Opposition raises human rights issue | World News | WION",2022-06-22,https://www.youtube.com/watch?v=IaL6a_1fl5A,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Protests in Bangladesh: Upholding Human Rights and Seeking Justice,2024-08-25,https://www.youtube.com/watch?v=XNEZcGwsPS0,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Human Rights Violations in Bangladesh: The Impact of Sheikh Hasina's Resignation | DD India,2024-10-24,https://www.youtube.com/watch?v=0CD3YipvzAo,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"“Combat hate speech…” After India, now Bangladesh schools Canada at UN Human Rights meet",2024-06-21,https://www.youtube.com/watch?v=JKfhtleqSLA,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Empowering Bangladesh Fight for Democracy and Human Rights! EU Commissioner Lahbib's Emotional Stand,2025-03-23,https://www.youtube.com/watch?v=D5s-XjypYAI,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,UN Human Rights Council Meeting: Bangladesh Calls Out Canada On Freedom of Expression Misuse,2024-06-21,https://www.youtube.com/watch?v=QAl9xTxkl1c,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,হু*ম*কির মুখে বাংলাদেশের মানুষের মৌলিক স্বাধীনতা | Human Rights Watch | interim Govt | ATN News,2025-05-24,https://www.youtube.com/watch?v=eL6ISXU8kr4,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Human Rights Watch: Bangladesh Govt Trying to ""Eliminate Competition"" | Vantage with Palki Sharma",2024-06-21,https://www.youtube.com/watch?v=ILBpSDbsqG0,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,মৌলিক স্বাধীনতায় হুমকি দেখছে হিউম্যান রাইটস ওয়াচ | Human Rights Watch | Independent TV,2025-05-24,https://www.youtube.com/watch?v=uZA9-PmwEAM,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,HRC57 Recap: How Bangladesh's Student Movement is A Human Rights Victory,2024-10-24,https://www.youtube.com/watch?v=apjtpb6QW_I,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Bangladesh, High Level Segment   5th Meeting, 46th Regular Session Human Rights Council",2021-06-22,https://www.youtube.com/watch?v=V6mmagB0ht4,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,How the elite police force RAB terrorizes the people of Bangladesh | DW Documentary,2023-06-22,https://www.youtube.com/watch?v=aVxG7K1PGHM,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"EU Wants Bangladesh To Uphold Rule Of Law, Respect Fundamental Rights Of Minorities | WION",2024-12-23,https://www.youtube.com/watch?v=bW6vy2CFPPs,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Massive Rally in Bangladesh for Minority Rights Held by Sanatan Jagaran Mancha,2024-11-23,https://www.youtube.com/watch?v=2NAxRhh4_q4,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"""In Their Words"" - Safety and Rights (Bangladesh)",2013-06-24,https://www.youtube.com/watch?v=xSzfv2vrK4M,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,'আমরা বাংলাদেশে জীবনে শুনিনি যে হেলিকপ্টর থেকে গুলি করা হয়' | Human Rights | Bangladesh |Channel 24,2024-08-25,https://www.youtube.com/watch?v=9Io72sMnwI8,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Protests held in New Delhi against attacks on Hindus in Bangladesh,2024-12-23,https://www.youtube.com/watch?v=FCMR2lNROuc,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Why the Child Rights Action Hub Bangladesh Matters - Voices from Industry Leaders and Supporters,2025-06-10,https://www.youtube.com/watch?v=4rjCqJOazok,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Rebuilding Bangladesh After Sheikh Hasina's Fall | Preview,2025-06-17,https://www.youtube.com/watch?v=A_5Xyd-Y2Xg,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Juan Carlos Girauta Vidal 18 Sep 2014 plenary speech on Human rights violations in Bangladesh,2015-06-24,https://www.youtube.com/watch?v=O_XijsWo8g4,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladesh relocates Rohingya Refugees - Halt refugees' relocation says Human Rights Agencies #UPSC,2021-06-22,https://www.youtube.com/watch?v=HKbPrITZu0w,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladesh PM refuses to answer questions on human rights record,2018-06-23,https://www.youtube.com/watch?v=FtZPO7okxT8,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladesh former government behind possible 'crimes against humanity' says UN,2025-02-21,https://www.youtube.com/watch?v=PoxFwtnzy5s,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladesh relocates Rohingya refugees to island despite opposition from rights groups,2021-06-22,https://www.youtube.com/watch?v=EsxDRDQ_KZA,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,🌍 Mamata Calls for UN Peacekeepers in Bangladesh Amid Attacks on Minorities 🇧🇩🕊️ | Press Xpress,2024-12-23,https://www.youtube.com/watch?v=IgQwEYIOSFE,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,বাংলাদেশের মানবাধিকার পরিস্থিতির উন্নতি হয়নি: যুক্তরাষ্ট্র | BD Human Rights | USA | News | Desh TV,2024-06-21,https://www.youtube.com/watch?v=VnN3kaJoBDE,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Navigating U.S. Relations with Bangladesh Over Labor Rights,2025-05-31,https://www.youtube.com/watch?v=Goj-BgULdcI,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,To Speak or Not to Speak: Rights and Democracy in Bangladesh,2024-06-21,https://www.youtube.com/watch?v=KeNQaeFTPm0,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"When Youth Mobilise for Democracy, Justice and Human Rights: The Case of Bangladesh",2024-10-24,https://www.youtube.com/watch?v=w9k-9JZuZi4,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"The Mother and the Monster: After Sheikh Hasina, what's next for Bangladesh? | 101 East Documentary",2025-05-22,https://www.youtube.com/watch?v=Txhtxb0ZjVk,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Women's Rights in Bangladesh,2012-06-24,https://www.youtube.com/watch?v=TiYit9RWqPU,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Massive Airline Banner Calls to Stop Violence Against Hindus in Bangladesh | Asianet Newsable,2024-10-24,https://www.youtube.com/watch?v=Hb2Wb45CGS8,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladesh acknowledges attacks on minorities; says 70 arrested,2024-12-23,https://www.youtube.com/watch?v=AfmsfI76hkI,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Dialogue for Democratic Reconstruction - On Human Rights | CGS | Atn Bangla,2024-10-24,https://www.youtube.com/watch?v=uHw-qe81j9o,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Bangladesh: UN report finds brutal, systematic repression of protests",2025-02-21,https://www.youtube.com/watch?v=3qnrWpsu9iQ,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Faustian, a Young Human Rights Activist of Bangladesh",2022-06-22,https://www.youtube.com/watch?v=-HKL15Da9Tg,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Human Rights Situation in Bangladesh,2017-06-23,https://www.youtube.com/watch?v=fqlBUapv_G8,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladesh’s Youth Rise for Human Rights | UNDPBangladesh,2025-06-07,https://www.youtube.com/watch?v=XBGBzchNUN4,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Dialogue for Democratic Reconstruction - On Human Rights | CGS |  Channel 24,2024-10-24,https://www.youtube.com/watch?v=ULk83f2-9ZM,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,ISKCON Priest's Arrest | Pawan Kalyan: Human Rights Violations Must Be Condemned,2024-12-23,https://www.youtube.com/watch?v=mIBP3neHHrQ,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,UN Report exposes blatant human rights violations by Bangladesh’s former government,2025-02-21,https://www.youtube.com/watch?v=NkXQXjTe2Hk,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Bangladesh can now give US human rights lesson: President | English Bulletin | December 10, 2023",2024-06-21,https://www.youtube.com/watch?v=a00BESMu6TM,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Exclusive: Bangladesh Santal tribe fighting government authorities in a land dispute,2017-06-23,https://www.youtube.com/watch?v=OOdAiKLik24,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladesh court jails prominent rights activists for two years,2024-06-21,https://www.youtube.com/watch?v=_02zrtA1Cvo,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,“Bad democracy is better than no democracy” | Bangladesh | Khushi Kabir| PratimBose141,2025-06-13,https://www.youtube.com/watch?v=cwiloL06Xx8,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,World Leaders React As Bangladesh Decides To Form Interim Government | Subscribe to Firstpost,2024-08-25,https://www.youtube.com/watch?v=_kYjvJP4J9U,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladesh protest: Families of missing people demand their return,2024-06-21,https://www.youtube.com/watch?v=r7ZSJCK_ZmQ,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Dialogue for Democratic Reconstruction - On Human Rights | CGS |  Etv,2024-10-24,https://www.youtube.com/watch?v=xLgtK0dUovE,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Fawzia Karim Firoze, Bangladesh- 2024 International Women of Courage Award",2024-06-21,https://www.youtube.com/watch?v=fBatoj33E1M,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Hamilton's Bangladeshi community shows solidarity for Bangladesh students protests,2024-08-25,https://www.youtube.com/watch?v=jXdoBai6pIs,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,HUMAN RIGHTS Crisis in Bangladesh Sparks International OUTRAGE,2025-02-21,https://www.youtube.com/watch?v=j-2e8U37lWs,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,How the authoritarian rule crippled human rights in Bangladesh,2024-12-23,https://www.youtube.com/watch?v=iHbHomJjTHI,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Human Rights in Bangladesh,2011-06-25,https://www.youtube.com/watch?v=58q9TzmbHLQ,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Suicide is a Crime in Bangladesh,2024-10-24,https://www.youtube.com/watch?v=WKFuoZDaaTw,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,🔴 Bangladesh Faces Consequences if Freedom of Speech is Not Protected | Press Xpress,2025-04-22,https://www.youtube.com/watch?v=pxqYpcPpeVM,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Dialogue for Democratic Reconstruction - On Human Rights | CGS |  News 24,2024-10-24,https://www.youtube.com/watch?v=R_1S3onlsoE,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Various Communities Demonstrate Against Targeted Attacks On Minorities In Bangladesh,2024-12-23,https://www.youtube.com/watch?v=TRuTDwCnkKo,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Road Towards Justice: Successful Conviction of Human Trafficking Cases in Bangladesh,2024-12-23,https://www.youtube.com/watch?v=tvdY-lPYsJE,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Breaking | TMC's Abhishek Banerjee Slams Centre; 'Blatant Violation Of Human Rights In Bangladesh',2025-01-22,https://www.youtube.com/watch?v=5lIIU4fZMuY,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladesh violence: RSS’ Arun Kumar condemns human rights violations against Hindus and minorities,2025-04-22,https://www.youtube.com/watch?v=kRDxP03ac_A,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,🔴 UN Human Rights Chief Warns Bangladesh | Volker Türk's Statement | HRC 59th Session,2025-06-17,https://www.youtube.com/watch?v=_EGXdKCBZiY,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Surviving and Thriving:  Queerness in Dhaka, Bangladesh",2025-05-31,https://www.youtube.com/watch?v=hDMRG_OKO7I,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Dialogue for Democratic Reconstruction - On Human Rights | CGS |  Atn News,2024-10-24,https://www.youtube.com/watch?v=lYnpNyeq7t0,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Protestors rally for Palestine, Sudan, & Bangladesh today in Washington DC #shorts #dmv #humanrights",2024-08-25,https://www.youtube.com/watch?v=y2aSs_SORgk,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Government Committed To Human Rights, Says Chief Advisor | English Buletin | 26 Sep, 2024 |",2024-10-24,https://www.youtube.com/watch?v=ep5UPQWtw7s,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,বাংলাদেশে মানবাধিকার রক্ষায় অ্যামনেস্টির ১০ দফা | Amnesty International | BD Human Rights | ATN News,2024-06-21,https://www.youtube.com/watch?v=zYm59NsvpqY,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladesh's Clothing Makers Still Struggle For Rights After Rana Plaza Collapse,2015-06-24,https://www.youtube.com/watch?v=wAzqbz7jM_o,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Hindus Under Attack in Bangladesh: Dhaka Holds Massive Rally for Minority Rights | GRAVITAS,2024-11-23,https://www.youtube.com/watch?v=rIVludl6CC0,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Sheikh Hasina Charged With Crimes Against Humanity By Bangladesh Tribunal | News9,2025-06-07,https://www.youtube.com/watch?v=yvD4YA_gfQA,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Crimes against humanity with impunity: Former student wing leader assaulted by BNP activists | News,2024-11-23,https://www.youtube.com/watch?v=2b8Oq30oUlk,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Comparing Historical Persecutions: Nazis vs Jews in WWII & Current Condition of Hindus in Bangladesh,2024-08-25,https://www.youtube.com/watch?v=SoU85uXrac0,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,The Speech of Hon`ble Chief Justice of Bangladesh | UNDP Bangladesh,2025-06-11,https://www.youtube.com/watch?v=cYdgy9q0AO4,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,#short GHRD Bangladesh minority rights movie trailer,2023-06-22,https://www.youtube.com/watch?v=BfXGa_YadqQ,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,The Significance of Human Rights  for Rohingya Refugees.,2022-06-22,https://www.youtube.com/watch?v=4Zj9I9fi5DU,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,'What a Brutal Experience': A Refugee Recounts Hindu Struggles During Bangladesh's Formation,2024-08-25,https://www.youtube.com/watch?v=ShknDEVK774,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Dialogue for Democratic Reconstruction - On Human Rights | CGS |  MyTv,2024-10-24,https://www.youtube.com/watch?v=9o8TAj-JnZ8,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,UN Human Rights calls to disclose information on horrific violence in Bangladesh,2024-08-25,https://www.youtube.com/watch?v=c2d94fq_3xg,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Bangladesh | Bangladesh News #hindu #studyiqpcs #bangladesh #shorts #newsupdate,2024-12-23,https://www.youtube.com/watch?v=Hhajj6zbYpc,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,সংস্কার কার্যক্রমে জাতিসংঘের মানবাধিকার প্রধানের সন্তোষ | UN Human Rights | High Court of Bangladesh,2024-11-23,https://www.youtube.com/watch?v=Fm7-XE9q40k,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Human Rights Violations and Rise of Islamic Extremism in Bangladesh | Side Event 58th UNHRC,2025-05-22,https://www.youtube.com/watch?v=4R7GnGI7j9M,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,জাতিসংঘ মানবাধিকার পরিষদের সদস্যপদ পেল বাংলাদেশ | UN Human Rights Council | BD Membership | Somoy TV,2023-06-22,https://www.youtube.com/watch?v=JzMub2kETeE,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Opposition MPs Protest in Delhi Against Atrocities on Minorities in Bangladesh | NewsX #shorts,2024-12-23,https://www.youtube.com/watch?v=7KgZBOztB3E,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,No lawyer for Chinmoy Krishna Das in Bangladesh,2024-12-23,https://www.youtube.com/watch?v=3bakR5xFMeA,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Indian aur Bangladesh ke beech mein border confusion,2023-06-22,https://www.youtube.com/watch?v=zidL1YWcYM4,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,Hindu from West Bengal Reveals Her Ancestors' Harrowing Experiences During Bangladesh Liberation War,2024-08-25,https://www.youtube.com/watch?v=B8aOz_-C5s8,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
#HumanRightsBD,"Bangladesh Human Rights Watch Press Conference at the National Press Club in Washington, D.C.USA.",2025-05-22,https://www.youtube.com/watch?v=5DSRrwfnqfY,2025-06-25 07:51:38,https://www.codehurry.com,C:\Data\Final_Combined\server_dashboard.csv
